"B18","B19","SH","EP","LJ","SS","FP","WR","JP","WW","SR","NI","SP","WB","TI","time","year","month"
2.12400007247925,0.249000012874603,-0.0610000044107437,2.23100018501282,1.24600005149841,2.96700024604797,1.8600001335144,1.52700006961823,1.78800010681152,4.51000022888184,1.74700009822845,-3.5090000629425,-1.82500004768372,0.771000027656555,-2.2110002040863,"192103","1921","03"
1.02700006961823,-0.784000039100647,-0.689000010490417,1.557000041008,0.332000017166138,1.83500003814697,0.653000056743622,1.10900008678436,1.14600002765656,4.04500007629395,0.562000036239624,-3.5770001411438,-1.56300008296967,-0.237000018358231,-1.06000006198883,"192104","1921","04"
7.76600027084351,5.7810001373291,5.69900035858154,7.90200042724609,6.80700016021729,8.6230001449585,7.47200012207031,8.26399993896484,8.38700008392334,11.5400009155273,8.54600048065186,2.87600016593933,5.09800004959106,6.44900035858154,5.6060004234314,"192105","1921","05"
13.4220008850098,11.5590009689331,11.3320007324219,13.6340007781982,12.7410001754761,14.1620006561279,13.121000289917,12.5660009384155,12.7400007247925,15.7180004119873,12.4600009918213,8.78500080108643,10.6490001678467,11.7830009460449,11.0170001983643,"192106","1921","06"
16.6590003967285,14.689001083374,14.3920011520386,16.7090015411377,15.9320011138916,17.6180000305176,16.4230003356934,15.1520004272461,15.3130006790161,18.5,15.7980003356934,11.5690002441406,13.0540008544922,14.8110008239746,13.7810010910034,"192107","1921","07"
15.6800003051758,13.7360010147095,13.2760009765625,15.3430004119873,14.7690010070801,16.7119998931885,15.5540008544922,14.5600004196167,14.7890005111694,18.0370006561279,15.2300004959106,10.5560007095337,12.1790008544922,13.8080005645752,12.8030004501343,"192108","1921","08"
12.4290008544922,10.6080007553101,10.2040004730225,12.0990009307861,11.532000541687,13.5460004806519,12.4670009613037,11.7310009002686,12.0690002441406,14.9750003814697,12.8530006408691,7.62700033187866,9.16800022125244,10.6760005950928,9.39000034332275,"192109","1921","09"
8.028000831604,6.47700023651123,6.43000030517578,8.39900016784668,7.45400047302246,9.14900016784668,8.02500057220459,7.75300025939941,8.07200050354004,10.5970001220703,8.83400058746338,3.14300012588501,4.92400026321411,6.86300039291382,5.01200008392334,"192110","1921","10"
2.51700019836426,0.699000060558319,0.680000007152557,3.13600015640259,1.97300004959106,3.51400017738342,2.3490002155304,1.56100010871887,1.81100010871887,4.76300001144409,2.66700005531311,-2.90800023078918,-1.25200009346008,1.20300006866455,-1.56400012969971,"192111","1921","11"
-0.594000041484833,-2.46000003814697,-2.51900005340576,0.0820000022649765,-1.23100006580353,0.388000011444092,-0.833000063896179,-1.43700003623962,-0.669000029563904,1.79300010204315,0.67600005865097,-6.04100036621094,-4.71400022506714,-1.80400013923645,-4.53900003433228,"192112","1921","12"
-6.44600009918213,-8.17000007629395,-8.47700023651123,-5.91000032424927,-7.11200046539307,-5.47200012207031,-6.67100048065186,-7.79800033569336,-7.12500047683716,-4.46200037002563,-5.66000032424927,-12.1690006256104,-10.9280004501343,-7.82300043106079,-10.6080007553101,"192201","1922","01"
-4.85200023651123,-6.70500040054321,-6.94500017166138,-4.55100011825562,-5.6230001449585,-4.05500030517578,-5.08500003814697,-5.43000030517578,-5.04900026321411,-2.16900014877319,-3.92400026321411,-10.2030000686646,-8.82000064849854,-6.05000019073486,-8.47500038146973,"192202","1922","02"
-1.08800005912781,-2.87700009346008,-2.96700024604797,-0.602000057697296,-1.65200006961823,-0.111000008881092,-1.39000010490417,-1.8620001077652,-1.47800004482269,0.98500007390976,-0.549000024795532,-6.65100049972534,-5.17800045013428,-2.30200004577637,-5.17300033569336,"192203","1922","03"
1.43700003623962,-0.375000029802322,-0.292000025510788,1.95000004768372,0.735000014305115,2.19200015068054,1.16000008583069,1.55900001525879,1.6450001001358,4.52400016784668,1.76300013065338,-3.48400020599365,-1.49600005149841,0.263000011444092,-1.55100011825562,"192204","1922","04"
7.62100028991699,5.67000007629395,5.72700023651123,7.99400043487549,6.83900022506714,8.37100028991699,7.24600028991699,7.44500017166138,7.5750002861023,10.456000328064,7.99400043487549,2.72700023651123,4.78400039672852,6.35000038146973,4.76200008392334,"192205","1922","05"
14.1600008010864,12.3290004730225,12.3960008621216,14.8070011138916,13.581000328064,15.1310005187988,13.94700050354,14.206000328064,14.4260005950928,17.2569999694824,14.9060010910034,9.20600032806396,11.5450000762939,12.8110008239746,11.3780002593994,"192206","1922","06"
15.8030004501343,13.7080001831055,13.7700004577637,16.2450008392334,15.0660009384155,16.4970016479492,15.3030004501343,15.1660003662109,15.2530002593994,18.9300003051758,15.4150009155273,10.4720001220703,12.326000213623,14.2370004653931,13.0890007019043,"192207","1922","07"
16.5120010375977,14.5820007324219,14.782000541687,17.1630001068115,16.0100002288818,17.3870010375977,16.0900001525879,15.7760009765625,15.8880004882812,19.125,16.6660003662109,11.3790006637573,13.3660001754761,15.1450004577637,13.7990007400513,"192208","1922","08"
12.3080005645752,10.496000289917,10.4210004806519,12.4460010528564,11.5630006790161,13.5090007781982,12.2080001831055,11.9820003509521,12.2120008468628,14.9550008773804,13.6080007553101,7.51800012588501,9.43400001525879,10.9450006484985,9.69099998474121,"192209","1922","09"
6.27000045776367,4.6100001335144,4.64100027084351,6.55900049209595,5.67100048065186,7.04800033569336,6.00000047683716,5.32800006866455,5.76500034332275,7.54300022125244,6.94800043106079,1.45600008964539,3.31500005722046,5.1080002784729,3.11200022697449,"192210","1922","10"
-0.955000042915344,-2.75300002098083,-3.18700003623962,-0.949000060558319,-1.83300006389618,0.108000002801418,-1.13800001144409,-2.38500022888184,-1.93400013446808,0.40200001001358,-0.552000045776367,-6.61200046539307,-4.8270001411438,-2.43800020217896,-4.91200017929077,"192211","1922","11"
-1.37500011920929,-3.29000020027161,-3.53800010681152,-0.958000063896179,-2.16400003433228,-0.450000017881393,-1.55300009250641,-2.28400015830994,-1.67500007152557,1.01400005817413,-1.42200005054474,-7.91100025177002,-6.70400047302246,-2.61400008201599,-7.42400026321411,"192212","1922","12"
-1.09700000286102,-2.8730001449585,-3.03600025177002,-0.46000000834465,-1.61500012874603,-0.256000012159348,-1.55300009250641,-3.07900023460388,-2.71900010108948,-0.0110000008717179,-1.56000006198883,-7.38000011444092,-6.48400020599365,-2.36600017547607,-6.5600004196167,"192301","1923","01"
-5.86400032043457,-7.7790002822876,-8.2480001449585,-5.88700008392334,-6.97400045394897,-4.76300001144409,-5.91200017929077,-6.56900024414062,-6.11400032043457,-3.27100014686584,-4.83600044250488,-11.3820009231567,-10.0120000839233,-7.14400053024292,-9.50800037384033,"192302","1923","02"
-3.8050000667572,-5.6230001449585,-5.52700042724609,-3.00500011444092,-4.20800018310547,-2.96800017356873,-4.12600040435791,-4.19400024414062,-3.93000030517578,-1.23500001430511,-3.20900011062622,-9.27400016784668,-8.02099990844727,-4.83400011062622,-8.5890007019043,"192303","1923","03"
1.96400010585785,0.0560000017285347,-0.0370000004768372,2.1560001373291,1.06500005722046,2.77600002288818,1.7350001335144,2.40800023078918,2.52100014686584,5.49600028991699,2.83500003814697,-3.29900026321411,-1.50800001621246,0.662000060081482,-1.33200001716614,"192304","1923","04"
6.92100048065186,5.06600046157837,4.7960000038147,6.90300035476685,5.93800020217896,7.76700019836426,6.68600034713745,7.30300045013428,7.39600038528442,10.4620008468628,7.57200050354004,2.44700002670288,4.72400045394897,5.53000020980835,5.29500007629395,"192305","1923","05"
12.0440006256104,9.96200084686279,10.4390001296997,12.8790006637573,11.7050008773804,12.6780004501343,11.4530000686646,12.0510005950928,12.2810001373291,15.1900005340576,12.8510007858276,6.70400047302246,8.94200038909912,10.8470001220703,9.41700077056885,"192306","1923","06"
16.3350009918213,14.1520004272461,14.1160011291504,16.3470001220703,15.5060005187988,17.0840015411377,15.9080009460449,15.2870006561279,15.492000579834,18.9050006866455,16.2720012664795,11.6090002059937,13.3500003814697,14.6590003967285,14.6500005722046,"192307","1923","07"
13.8700008392334,11.782000541687,11.7050008773804,13.8860006332397,12.9940004348755,14.6510009765625,13.5430002212524,13.3390007019043,13.4710006713867,16.8050003051758,13.9870004653931,8.85100078582764,10.9390001296997,12.2890005111694,11.7200002670288,"192308","1923","08"
